original_timestamp,timestamp,killer_id,victim_id,weapon_id,killer,victim,weapon
1725501194.287484,2024-09-05 11:53:14.287484,1,2,3,Player_138.25.249.38 killed Player_138.25.249.94 by MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Item: 1 weapon_shotgun\n]\x08 \x08Item: 2 weapon_railgun\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 weapon_shotgun\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Kill: 0 3 10: Player_138.25.249.93,Player_138.25.249.81,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 1 item_armor_combat\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Award: 0 2: Player_138.25.249.93 gained the IMPRESSIVE award!\n]\x08 \x08Cha'
1725501194.287506,2024-09-05 11:53:14.287506,1,3,1,Player_138.25.249.38 killed Player_138.25.249.81 by MOD_SHOTGUN\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]\x08 \x08Challenge: 1 203 1: Client 1 got award 203\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Kill: 0 1 10: Player_138.25.249.93 killed Player_138.25.249.38 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Award: 0 2: Player_138.25.249.93 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 0 301 1: Client 0 got award 301\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 weapon_plasmagun\n]\x08 \x08Item: 3 weapon_railgun\n]\x08 \x08Kill: 3 2 10: Player_138.25.249.81,Player_138.25.249.94,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1:'
1725501194.287527,2024-09-05 11:53:14.287527,0,1,8,Player_138.25.249.93,Player_138.25.249.38,MOD_PLASMA\n]\x08 \x08PlayerScore: 0 4: Player_138.25.249.93 now has 4 points\n]\x08 \x08Challenge: 0 207 1: Client 0 got award 207\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Item: 3 weapon_shotgun\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_combat\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]\x08 \x08Item: 0 weapon_rocketlaunc'
1725501194.287549,2024-09-05 11:53:14.287549,1022,3,22,<world> killed Player_138.25.249.81 by MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Item: 0 item_health\n]\x08 \x08Item: 1 ammo_rockets\n]\x08 \x08Item: 1 weapon_rocketlauncher\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Kill: 0 3 1: Player_138.25.249.93,Player_138.25.249.81,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 5: Player_138.25.249.93 now has 5 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 1 ammo_cells\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 1 weapon_plasmagun\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_combat\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Kill: 0 2 1: Pl'
1725501194.287572,2024-09-05 11:53:14.287572,0,3,1,Player_138.25.249.93,Player_138.25.249.81,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 0 weapon_shotgun\n]\x08 \x08Item: 2 ammo_rockets\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 3 ammo_rockets\n]\x08 \x08Item: 3 ammo_rockets\n]\x08 \x08Item: 3 weapon_rocketlauncher\n]\x08 \x08Item: 0 ammo_shells\n]\x08 \x08Item: 3 item_armor_body\n]\x08 \x08Item: 0 item_health\n]\x08 \x08Item: 1 ammo_rockets\n]\x08 \x08Item: 1 ammo_rockets\n]\x08 \x08Item: 1 weapon_grenadelauncher\n]\x08 \x08Ite'
1725501194.287597,2024-09-05 11:53:14.287597,1022,3,22,<world> killed Player_138.25.249.81 by MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 3 weapon_rocketlauncher\n]\x08 \x08Item: 1 ammo_rockets\n]\x08 \x08Item: 1 ammo_rockets\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_health\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_quad\n]\x08 \x08Item: 0 item_health\n]\x08 \x08Kill: 1022 3 22: <world>,Player_138.25.249.81,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 3 0: Player_138.25.249.81 now has 0 points\n]\x08 \x08Item: 3 weapon_railgun\n]\x08 \x08Item: 0 item_armor_body\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08It'
1725501194.287620,2024-09-05 11:53:14.287620,3,1,10,Player_138.25.249.81 killed Player_138.25.249.38 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Challenge: 3 406 1: Client 3 got award 406\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_combat\n]\x08 \x08Item: 2 item_health\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 3 weapon_rocketlauncher\n]\x08 \x08Item: 3 item_quad\n]\x08 \x08Kill: 0 2 3: Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 8: Player_138.25.249.93 now has 8 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: C'
1725501194.287641,2024-09-05 11:53:14.287641,3,1,10,Player_138.25.249.81 killed Player_138.25.249.38 by MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Challenge: 3 401 1: Client 3 got award 401\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 2 weapon_rocketlauncher\n]\x08 \x08Kill: 1022 1 22: <world> killed Player_138.25.249.38 by MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Item: 1 weapon_plasmagun\n]\x08 \x08Item: 3 item_armor_combat\n]\x08 \x08Item: 3 item_armor_shard\n]\x08 \x08Kill: 0 2 1: Player_138.25.249.93,Player_138.25.249.94,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 9: Player_138.25.249.93 now has 9 points\n]\x08 \x08Challe'
1725501194.287663,2024-09-05 11:53:14.287663,0,2,6,Player_138.25.249.93 killed Player_138.25.249.94 by MOD_ROCKET\n]\x08 \x08PlayerScore: 0 10: Player_138.25.249.93 now has 10 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Kill: 1022 0 22: <world>,Player_138.25.249.93,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 0 9: Player_138.25.249.93 now has 9 points\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 ammo_shells\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 weapon_grenadelauncher\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]'
1725501194.287684,2024-09-05 11:53:14.287684,1022,0,22,<world> killed Player_138.25.249.93 by MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 0 8: Player_138.25.249.93 now has 8 points\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_combat\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 2 item_armor_shard\n]\x08 \x08Item: 0 item_armor_body\n]\x08 \x08Award: 3 2: Player_138.25.249.81 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 3 301 1: Client 3 got award 301\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 ammo_rockets\n]\x08 \x08Item: 0 weapon_rocketlauncher\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 1 item_armor_shard\n]\x08 \x08Item: 3 item_health\n]\x08 \x08Kill: 0 1 7: Player_138.25.249.93,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 9: Player_138.25.249.9'
1725501194.287707,2024-09-05 11:53:14.287707,0,2,7,Player_138.25.249.93,Player_138.25.249.94,"MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 10: Player_138.25.249.93 now has 10 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Award: 0 1: Player_138.25.249.93 gained the EXCELLENT award!\n]\x08 \x08Challenge: 0 302 1: Client 0 got award 302\n]\x08 \x08Item: 3 weapon_plasmagun\n]\x08 \x08Item: 3 ammo_cells\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08Item: 0 item_armor_shard\n]\x08 \x08broadcast: print ""Timelimit hit.\\n""\n]\x08 \x08Exit: Timelimit hit.\n]\x08 \x08score: 10  ping: 1  client: 0 Player_138.25.249.93\n]\x08 \x08score: 2  ping: 0  client: 3 Player_138.25.249.81\n]\x08 \x08score: 1  ping: 1  client: 1 Player_138.25.249.38\n]\x08 \x08score: 1  ping: 3  client: 2 Player_138.25.249.94\n]\x08 \x08==== ShutdownGame ====\n]'"
1725501194.287879,2024-09-05 11:53:14.287879,2,1,1,Player_138.25.249.94,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: '
1725501194.287904,2024-09-05 11:53:14.287904,1,2,1,Player_138.25.249.38 killed Player_138.25.249.94 by MOD_SHOTGUN\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 203 1: Client 1 got award 203\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Item: 1 weapon_plasmagun\n]\x08 \x08Kill: 1 3 8: Player_138.25.249.38,Player_138.25.249.81,MOD_PLASM'
1725501194.287927,2024-09-05 11:53:14.287927,1,2,1,Player_138.25.249.38,Player_138.25.249.94,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 203 1: Client 1 got award 203\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Challenge: 1 401 1: Client 1 got award 401\n]\x08 \x08Item: 1 weapon_shotgun\n]\x08 \x08Item: 1 ammo_slugs\n]\x08 \x08Item: 2 weapon_shotgun\n]\x08 \x08Hitch warning: 496744 msec frame time\n]\x08 \x08Client 14 connecting '
1725501288.338989,2024-09-05 11:54:48.338989,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501316.908608,2024-09-05 11:55:16.908608,2,0,6,Player_138.25.249.94,Player_138.25.249.93,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501333.658393,2024-09-05 11:55:33.658393,2,2,7,Player_138.25.249.94,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 0: Player_138.25.249.94 now has 0 points\n]'
1725501345.364115,2024-09-05 11:55:45.364115,2,1,1,Player_138.25.249.94,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 203 1: Client 2 got award 203\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Challenge: 2 402 1: Client 2 got award 402\n]'
1725501372.608521,2024-09-05 11:56:12.608521,2,2,5,Player_138.25.249.94,Player_138.25.249.94,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 2 0: Player_138.25.249.94 now has 0 points\n]'
1725501373.958452,2024-09-05 11:56:13.958452,2,1,4,Player_138.25.249.94,Player_138.25.249.38,MOD_GRENADE\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 204 1: Client 2 got award 204\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501383.025663,2024-09-05 11:56:23.025663,1,3,3,Player_138.25.249.38,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501400.541030,2024-09-05 11:56:40.541030,2,0,3,Player_138.25.249.94,Player_138.25.249.93,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501414.158375,2024-09-05 11:56:54.158375,3,0,6,Player_138.25.249.81 killed Player_138.25.249.93 by MOD_ROCKET\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Kill: 3 3 7: Player_138.25.249.81,Player_138.25.249.81,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 0: Player_138.25.249.81 now has 0 points\n]'
1725501425.953807,2024-09-05 11:57:05.953807,3,1,1,Player_138.25.249.81,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501431.779789,2024-09-05 11:57:11.779789,2,0,1,Player_138.25.249.94,Player_138.25.249.93,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 203 1: Client 2 got award 203\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501441.708617,2024-09-05 11:57:21.708617,1,2,4,Player_138.25.249.38,Player_138.25.249.94,MOD_GRENADE\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 204 1: Client 1 got award 204\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501449.843689,2024-09-05 11:57:29.843689,2,0,11,Player_138.25.249.94,Player_138.25.249.93,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 2: Player_138.25.249.94 now has 2 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501449.986548,2024-09-05 11:57:29.986548,3,1,1,Player_138.25.249.81,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501459.043555,2024-09-05 11:57:39.043555,3,1,10,Player_138.25.249.81,Player_138.25.249.38,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501465.908437,2024-09-05 11:57:45.908437,1,3,6,Player_138.25.249.38,Player_138.25.249.81,MOD_ROCKET\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501468.258325,2024-09-05 11:57:48.258325,0,1,7,Player_138.25.249.93,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501486.458347,2024-09-05 11:58:06.458347,1,3,6,Player_138.25.249.38 killed Player_138.25.249.81 by MOD_ROCKET\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Kill: 1 1 7: Player_138.25.249.38,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]'
1725501493.927686,2024-09-05 11:58:13.927686,0,2,11,Player_138.25.249.93,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501501.358320,2024-09-05 11:58:21.358320,3,0,6,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501510.708563,2024-09-05 11:58:30.708563,0,3,7,Player_138.25.249.93,Player_138.25.249.81,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501510.958335,2024-09-05 11:58:30.958335,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 5: Player_138.25.249.81 now has 5 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501522.258304,2024-09-05 11:58:42.258304,2,3,5,Player_138.25.249.94,Player_138.25.249.81,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 2 3: Player_138.25.249.94 now has 3 points\n]\x08 \x08Challenge: 2 204 1: Client 2 got award 204\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725501526.784836,2024-09-05 11:58:46.784836,2,0,11,Player_138.25.249.94,Player_138.25.249.93,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 4: Player_138.25.249.94 now has 4 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501543.020304,2024-09-05 11:59:03.020304,0,1,1,Player_138.25.249.93,Player_138.25.249.38,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 4: Player_138.25.249.93 now has 4 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725501547.848284,2024-09-05 11:59:07.848284,1,2,3,Player_138.25.249.38,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725501554.708537,2024-09-05 11:59:14.708537,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 6: Player_138.25.249.81 now has 6 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501555.808443,2024-09-05 11:59:15.808443,3,1,6,Player_138.25.249.81,Player_138.25.249.38,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 7: Player_138.25.249.81 now has 7 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Award: 3 1: Player_138.25.249.81 gained the EXCELLENT award!\n]\x08 \x08Challenge: 3 302 1: Client 3 got award 302\n]'
1725501564.108588,2024-09-05 11:59:24.108588,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 8: Player_138.25.249.81 now has 8 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725501568.058405,2024-09-05 11:59:28.058405,3,1,7,Player_138.25.249.81,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 9: Player_138.25.249.81 now has 9 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
